pi_rx_time_ns,topic,type,node,protocol,exp,t_local_us,bus_v,current_mA,power_mW,wifi_rssi,mqtt_retain,pipeline_version
1776100756945685000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,286408484,4.875,140.5069,688.8549,-30,0,0.2.1
1776100757042543000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,286508489,5.04125,65.75877,332.2137,-29,0,0.2.1
1776100757142324000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,286608468,5.0425,65.75877,332.2137,-29,0,0.2.1
1776100757242412000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,286708476,5.04,65.75877,332.2137,-30,0,0.2.1
1776100757342285000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,286808486,5.0475,65.75877,332.2137,-29,0,0.2.1
1776100757442404000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,286908531,5.04125,65.95419,332.2137,-30,0,0.2.1
1776100757543027000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,287008479,5.04125,65.75877,327.3282,-30,0,0.2.1
1776100757645199000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,287108540,5.04125,65.75877,332.2137,-29,0,0.2.1
1776100757748015000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,287208473,5.04,65.75877,332.2137,-29,0,0.2.1
1776100757842698000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,287308537,4.86625,149.203,713.2824,-30,0,0.2.1
1776100757942138000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,287408553,4.8725,165.8137,803.6641,-29,0,0.2.1
1776100758042538000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,287508493,5.045,65.66106,332.2137,-30,0,0.2.1
1776100758162160000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,287608515,5.04,65.75877,332.2137,-29,0,0.2.1
1776100758242437000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,287708530,5.04,65.75877,332.2137,-30,0,0.2.1
1776100758342505000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,287808509,5.04,65.75877,332.2137,-30,0,0.2.1
1776100758442480000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,287908472,5.04125,65.66106,332.2137,-30,0,0.2.1
1776100758542297000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,288008489,5.04125,65.66106,320,-29,0,0.2.1
1776100758644300000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,288108471,5.04,65.85648,332.2137,-29,0,0.2.1
1776100758743606000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,288208472,5.04125,65.75877,332.2137,-29,0,0.2.1
1776100758846116000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,288308534,5.0425,65.75877,332.2137,-29,0,0.2.1
1776100758951891000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,288408524,5.03,115.2,332.2137,-36,0,0.2.1
1776100759046436000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,288508479,5.04625,65.75877,332.2137,-30,0,0.2.1
1776100759142498000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,288608458,5.0425,65.95419,332.2137,-29,0,0.2.1
1776100759242543000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,288708551,4.98125,65.66106,727.9389,-29,0,0.2.1
1776100759342530000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,288808497,5.04125,65.75877,332.2137,-35,0,0.2.1
1776100759442624000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,288908522,5.04125,65.75877,332.2137,-30,0,0.2.1
1776100759543422000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,289008486,5.04125,65.75877,312.6718,-35,0,0.2.1
1776100759650764000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,289108463,5.04125,65.75877,332.2137,-30,0,0.2.1
1776100759742754000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,289208515,5.0425,65.56336,332.2137,-29,0,0.2.1
1776100759841490000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,289308531,5.04125,65.75877,332.2137,-35,0,0.2.1
1776100759942559000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,289408524,5.035,79.14503,332.2137,-30,0,0.2.1
1776100760050730000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,289508524,5.04125,65.66106,332.2137,-30,0,0.2.1
1776100760159925000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,289608486,5.04,65.75877,332.2137,-36,0,0.2.1
1776100760257054000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,289708524,4.865,146.7603,703.5114,-29,0,0.2.1
1776100760342468000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,289808530,5.04,66.05191,332.2137,-36,0,0.2.1
1776100760442496000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,289908509,5.04125,65.75877,332.2137,-30,0,0.2.1
1776100760543109000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,290008530,5.04125,65.75877,332.2137,-35,0,0.2.1
1776100760642543000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,290108479,5.04125,65.85648,332.2137,-35,0,0.2.1
1776100760744539000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,290208493,5.045,65.75877,332.2137,-36,0,0.2.1
1776100760846994000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,290308509,5.0425,65.75877,332.2137,-29,0,0.2.1
1776100760950232000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,290408479,5.04,65.75877,332.2137,-35,0,0.2.1
1776100761054691000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,290508489,5.04125,65.75877,332.2137,-30,0,0.2.1
1776100761145716000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,290608506,5.04,65.75877,332.2137,-35,0,0.2.1
1776100761268262000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,290708534,4.875,145.5878,691.2977,-35,0,0.2.1
1776100761346553000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,290808530,4.85125,147.1511,720.6107,-30,0,0.2.1
1776100761448434000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,290908546,5.04125,65.75877,332.2137,-30,0,0.2.1
1776100761549991000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,291008558,5.04,65.75877,332.2137,-29,0,0.2.1
1776100761642673000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,291108540,5.04125,65.75877,332.2137,-29,0,0.2.1
1776100761745344000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,291208458,5.04,65.75877,332.2137,-30,0,0.2.1
1776100761855687000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,291308522,5.04125,65.75877,332.2137,-29,0,0.2.1
1776100761956583000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,291408520,5.04125,65.85648,327.3282,-30,0,0.2.1
1776100762049789000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,291508540,5.04,65.95419,332.2137,-29,0,0.2.1
1776100762153040000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,291608524,5.04125,65.75877,332.2137,-30,0,0.2.1
1776100762263655000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,291708550,4.87625,140.4091,383.5114,-29,0,0.2.1
1776100762354234000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,291808479,5.04,65.95419,332.2137,-35,0,0.2.1
1776100762442625000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,291908534,5.0325,108.8488,547.1756,-35,0,0.2.1
1776100762542523000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,292008519,5.04125,65.85648,332.2137,-30,0,0.2.1
1776100762642825000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,292108462,5.04125,65.75877,332.2137,-36,0,0.2.1
1776100762745471000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,292208530,5.04125,65.75877,332.2137,-29,0,0.2.1
1776100762842430000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,292308493,5.04,65.75877,332.2137,-30,0,0.2.1
1776100762942346000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,292408507,5.04125,65.75877,315.1145,-29,0,0.2.1
1776100763043999000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,292508515,5.04125,65.75877,332.2137,-30,0,0.2.1
1776100763142162000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,292608524,5.04,65.75877,332.2137,-36,0,0.2.1
1776100763242581000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,292708522,5.03,117.545,591.145,-29,0,0.2.1
1776100763342686000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,292808506,5.04,65.75877,332.2137,-30,0,0.2.1
1776100763442660000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,292908522,5.0475,65.75877,332.2137,-29,0,0.2.1
1776100763542699000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,293008524,4.99125,65.85648,327.3282,-29,0,0.2.1
1776100763642560000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,293108471,5.04125,65.75877,324.8855,-30,0,0.2.1
1776100763742591000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,293208468,5.04125,65.75877,332.2137,-29,0,0.2.1
1776100763842655000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,293308534,5.04,65.75877,332.2137,-29,0,0.2.1
1776100763942564000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,293408509,5.04125,65.75877,307.7863,-29,0,0.2.1
1776100764042797000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,293508482,5.04125,65.75877,332.2137,-30,0,0.2.1
1776100764141941000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,293608524,5.0425,65.66106,332.2137,-36,0,0.2.1
1776100764242426000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,293708468,5.03875,65.75877,332.2137,-29,0,0.2.1
1776100764342639000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,293808476,5.04125,65.75877,332.2137,-29,0,0.2.1
1776100764442559000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,293908479,5.04125,65.66106,332.2137,-30,0,0.2.1
1776100764542414000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,294008458,4.87125,138.455,676.6412,-30,0,0.2.1
1776100764642631000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,294108489,5.04125,65.56336,315.1145,-30,0,0.2.1
1776100764742609000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,294208530,5.04125,65.75877,332.2137,-30,0,0.2.1
1776100764842579000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,294308515,5.04125,65.75877,332.2137,-29,0,0.2.1
1776100764942433000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,294408497,5.04125,65.75877,332.2137,-36,0,0.2.1
1776100765042625000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,294508531,5.04125,65.75877,332.2137,-29,0,0.2.1
1776100765143831000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,294608486,5.0475,65.75877,332.2137,-30,0,0.2.1
1776100765242541000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,294708476,5.03875,66.05191,332.2137,-29,0,0.2.1
1776100765342523000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,294808524,5.04,65.75877,332.2137,-29,0,0.2.1
1776100765442649000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,294908479,5.04125,65.66106,332.2137,-30,0,0.2.1
1776100765542820000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,295008493,4.875,145.3924,708.3969,-30,0,0.2.1
1776100765648606000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,295108515,5.04125,65.75877,312.6718,-29,0,0.2.1
1776100765753845000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,295208476,5.04125,65.75877,332.2137,-30,0,0.2.1
1776100765853041000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,295308482,5.0425,65.75877,332.2137,-29,0,0.2.1
1776100765949299000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,295408506,5.04,65.75877,332.2137,-29,0,0.2.1
1776100766097346000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,295508486,4.9575,147.6397,332.2137,-35,0,0.2.1
1776100766169032000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,295608524,4.87125,145.6855,713.2824,-35,0,0.2.1
1776100766247926000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,295708468,4.86375,149.1053,725.4962,-30,0,0.2.1
1776100766360423000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,295808479,5.04125,65.66106,315.1145,-30,0,0.2.1
1776100766442760000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,295908548,4.87375,149.7893,732.8245,-35,0,0.2.1
1776100766568135000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,296008530,4.8775,145.7832,713.2824,-35,0,0.2.1
1776100766663201000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,296108476,4.8675,149.4962,727.9389,-30,0,0.2.1
1776100766742909000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,296208468,5.03875,65.95419,332.2137,-30,0,0.2.1
1776100766842503000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,296308537,5.045,65.75877,332.2137,-30,0,0.2.1
1776100766951320000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,296408493,5.04,66.05191,332.2137,-30,0,0.2.1
1776100767041774000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,296508476,4.86375,149.3008,727.9389,-30,0,0.2.1
1776100767142183000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,296608458,5.04,65.85648,332.2137,-29,0,0.2.1
1776100767246438000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,296708482,5.04,65.85648,332.2137,-35,0,0.2.1
1776100767345504000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,296808515,5.04125,65.85648,315.1145,-30,0,0.2.1
1776100767444967000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,296908545,5.04,65.75877,332.2137,-29,0,0.2.1
1776100767542982000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,297008486,5.03125,118.7176,596.0305,-29,0,0.2.1
1776100767646546000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,297108540,5.04,65.75877,332.2137,-30,0,0.2.1
1776100767759523000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,297208515,5.04,65.75877,332.2137,-29,0,0.2.1
1776100767844254000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,297308516,5.04125,65.75877,327.3282,-29,0,0.2.1
1776100767942630000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,297408524,5.04,65.85648,332.2137,-36,0,0.2.1
1776100768050385000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,297508479,5.0425,65.75877,320,-30,0,0.2.1
1776100768142526000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,297608479,5.04125,66.05191,332.2137,-30,0,0.2.1
1776100768242770000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,297708497,5.04125,65.75877,332.2137,-30,0,0.2.1
1776100768350563000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,297808530,5.04125,65.85648,332.2137,-29,0,0.2.1
1776100768454971000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,297908489,5.0425,65.75877,332.2137,-29,0,0.2.1
1776100768550120000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,298008473,5.04375,65.85648,332.2137,-35,0,0.2.1
1776100768643548000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,298108509,5.04125,65.85648,332.2137,-29,0,0.2.1
1776100768754615000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,298208489,5.04125,65.85648,332.2137,-29,0,0.2.1
1776100768843959000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,298308498,5.0375,137.1847,669.3129,-29,0,0.2.1
1776100768958163000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,298408497,5.04125,65.75877,332.2137,-30,0,0.2.1
1776100769042628000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,298508522,4.91875,147.8351,315.1145,-29,0,0.2.1
1776100769148067000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,298608489,5.04,65.75877,332.2137,-30,0,0.2.1
1776100769244179000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,298708531,5.04,65.75877,332.2137,-35,0,0.2.1
1776100769352208000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,298808524,5.04125,65.75877,332.2137,-30,0,0.2.1
1776100769449903000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,298908479,5.04125,65.75877,332.2137,-30,0,0.2.1
1776100769542700000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,299008534,5.0325,65.85648,332.2137,-29,0,0.2.1
1776100769642867000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,299108482,5.04125,65.75877,332.2137,-36,0,0.2.1
1776100769742781000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,299208468,5.04125,65.75877,320,-30,0,0.2.1
1776100769842756000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,299308546,4.87625,145.6855,713.2824,-29,0,0.2.1
1776100769942759000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,299408524,5.0425,65.75877,332.2137,-30,0,0.2.1
1776100770043598000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,299508540,5.04125,65.75877,307.7863,-35,0,0.2.1
1776100770147570000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,299608468,5.04,65.95419,332.2137,-35,0,0.2.1
1776100770242687000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,299708482,5.045,65.75877,332.2137,-29,0,0.2.1
1776100770343307000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,299808476,5.04,65.75877,332.2137,-30,0,0.2.1
1776100770445907000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,299908531,5.04125,65.75877,332.2137,-30,0,0.2.1
1776100770548983000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,300008535,5.04,65.75877,332.2137,-29,0,0.2.1
1776100770642674000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,300108479,5.04125,65.85648,332.2137,-29,0,0.2.1
1776100770768072000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,300208476,4.85125,140.4091,713.2824,-30,0,0.2.1
1776100770844862000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,300308577,4.86875,142.6565,696.1832,-30,0,0.2.1
